"Code_UAI","Code_INSEE","Code_EPCI","Nom_EPCI","Nom_Ecole","Type_Patrimoine","Proprietaire_FFO_Forme","Proprietaire_FFO_Denomination","Commune","Surface_M2","Annee_Construction","Statut_DPE","Annee_DPE","Classe_DPE","Conso_Annuelle_kWh","Conso_Specifique_kWh_M2","Facture_Annuelle_Euros","Economie_Annuelle_Euros","Economie_Realiste_Euros","Economie_Plancher_66pct_Euros","Modele_Financement","CAPEX_Total","CAPEX_HT_Euros","Subventions_Etat_Euros","Subventions_Pessimiste_Euros","Subventions_Optimiste_Euros","Subventions_Fourchette_Label","CEE_Euros","Part_Fonds_Euros","Part_Fonds_Pessimiste_Euros","Part_Fonds_Optimiste_Euros","Pack_CAPEX_Total","Pack_Gain_Net_Pessimiste_Total","Financement_Statut","Statut_Projet_EPCI","Package_ID","Argumentaire_Loi_ELAN","Argumentaire_MGPE_PD","MGPE_Loyer_Lt_Euros","MGPE_Redevance_Ft_Euros","MGPE_Part_Services_St_Euros","MGPE_Duree_Contrat_Ans","Gain_Net_Contractuel_Euros","Gain_Net_Annuel_Mairie_Euros","Gain_Net_Pessimiste_Euros","Gain_Net_Optimiste_Euros","Gain_Net_Fourchette_Label","Gain_Net_Plancher_66pct_Euros","Fonds_ROI_Annees","Fonds_ROI_Pessimiste_Annees","Fonds_ROI_Optimiste_Annees","Fonds_ROI_Fourchette_Label","Taux_Subvention_Pessimiste_Pct","Taux_Eco_Realiste_Pessimiste_Pct","Ratio_PAC_W_M2","Alerte_Surdimensionnement","Alerte_Surdimensionnement_Note","Score_Eligibilite_Closing","Closing_Temperature","Alerte_Financement","Email_Mairie","Artisan_Nom","Artisan_Distance_KM","Artisan_Email","Artisan_Tranche_Effectif","Artisan_Effectif_Label","Artisan_Effectif_Min","Type_Travaux","Puissance_PAC_kW","Ouvriers_Requis","Duree_Estimee_Semaines","Periode_Ideale_Chantier","Latitude","Longitude"
"0382590J","38214","200018166","200018166","Ecole maternelle","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Lumbin","1906","0","G (220 kWh/m²/an)","2018","G","419320","220","93047","41871","23029",,"fourchette","228720","190600","152480","152480","152480","152 480 € à 152 480 €","1006","75234","75234","75234","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole maternelle, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1906 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Lumbin (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1906 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 13 734 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 152 480 € à 152 480 €. Gain net annuel mairie (fourchette) : 8 582 € à 17 669 €/an. ROI part fonds (fourchette) : 4.3 à 8.8 ans.","14447","8729","5718","12","27424","8582","8582","17669","8 582 € à 17 669 €/an","13188","8.8","8.8","4.3","4.3 à 8.8 ans","66.7","55","79.7","false",,"76","🔥 Chaud",,"bienvenue@lumbin.fr","P.B.F PLOMBIERS - MIROITIERS","8.9","contact@pbf-alpes.fr","11","10 à 19 salariés","10","Rénovation Moyenne","152","6","9","Été 2026 + Automne 2026","45.306894646980595","5.91153010366014"
"0380124D","38509","200068567","200068567","Ecole Primaire Publique Pasteur","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","La Tour-du-Pin","1501","1967","E (220 kWh/m²/an)",,"Estimé","330220","220","73276","32974","23082",,"fourchette","270180","225150","121581","121581","180120","121 581 € à 180 120 €","1297","147302","147302","88763","1079340","-92","À_REGROUPER","PROJET_GLOBAL_VALIDE","EPCI-200068567","En tant que propriétaire du groupe scolaire Ecole Primaire Publique Pasteur, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1501 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour La Tour-du-Pin (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1501 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 22 450 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 121 581 € à 180 120 €. Gain net annuel mairie (fourchette) : -764 € à 8 518 €/an. ROI part fonds (fourchette) : — à 10.4 ans.","23846","17091","6755","12","9128","-764","-764","8518","-764 € à 8 518 €/an","-2083",,,"10.4","— à 10.4 ans","45","70","79.9","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","55","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","mairie@latourdupin.fr","REY FRERES SARL","15","reyfreresgestion@gmail.com","12","20 à 49 salariés","20","Rénovation Lourde","120","6","11","Été 2026 + Automne 2026","45.561110322058326","5.449240650036759"
"0380171E","38027","200018166","200018166","Ecole primaire","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Barraux","1591","0","E (220 kWh/m²/an)",,"Estimé","350020","220","77669","34951","19223",,"fourchette","190920","159100","124098","124098","127280","124 098 € à 127 280 €","840","65982","65982","62800","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole primaire, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1591 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Barraux (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1591 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 11 804 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 124 098 € à 127 280 €. Gain net annuel mairie (fourchette) : 6 794 € à 14 749 €/an. ROI part fonds (fourchette) : 4.3 à 9.7 ans.","12429","7656","4773","12","22522","6794","6794","14749","6 794 € à 14 749 €/an","10639","9.7","9.7","4.3","4.3 à 9.7 ans","65","55","79.8","false",,"68","⚡ Tiède",,"accueilmairie@mairie-barraux.fr","EGE","8.1","contact@scopege.fr","11","10 à 19 salariés","10","Rénovation Moyenne","127","6","8","Été 2026 + Automne 2026","45.436567221226305","5.981000329455904"
"0380264F","38072","200085751","200085751","Ecole primaire Les chênes","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Chanas","1482","1820","E (293 kWh/m²/an)","2020","E","433959","292.82","96296","43333","30333",,"fourchette","266760","222300","173394","173394","177840","173 394 € à 177 840 €","1280","92086","92086","87640","517080","17531","PACK_FINANÇABLE_EPCI","SOUS_SEUIL_A_CREUSER","EPCI-200085751","En tant que propriétaire du groupe scolaire Ecole primaire Les chênes, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1482 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Chanas (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1482 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 16 481 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 173 394 € à 177 840 €. Gain net annuel mairie (fourchette) : 12 979 € à 16 493 €/an. ROI part fonds (fourchette) : 5.3 à 7.1 ans.","17354","10685","6669","12","25979","12979","12979","16493","12 979 € à 16 493 €/an","11246","7.1","7.1","5.3","5.3 à 7.1 ans","65","70","80.3","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.3 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","75","🔥 Chaud","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.3 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","contact@mairie-chanas.fr","LOPEZ PLOMBERIE ELECTRICITE","7.9","contact@lpe38.fr","12","20 à 49 salariés","20","Rénovation Lourde","119","6","11","Été 2026 + Automne 2026","45.31860161582708","4.819810136798687"
"0380313J","38097","243800935","243800935","Ecole Primaire Publique Les Cinq Chemins","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Chavanoz","1061","0","G (220 kWh/m²/an)","2017","G","233420","220","51796","23308","12819",,"fourchette","127320","106100","63660","63660","84880","63 660 € à 84 880 €","560","63100","63100","41880","2797620","42919","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-243800935","En tant que propriétaire du groupe scolaire Ecole Primaire Publique Les Cinq Chemins, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1061 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Chavanoz (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1061 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 9 906 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 63 660 € à 84 880 €. Gain net annuel mairie (fourchette) : 2 315 € à 9 836 €/an. ROI part fonds (fourchette) : 4.3 à 27.3 ans.","10504","7321","3183","12","12804","2315","2315","9836","2 315 € à 9 836 €/an","4879","27.3","27.3","4.3","4.3 à 27.3 ans","50","55","80.1","false",,"72","⚡ Tiède",,"mairie@ville-chavanoz.fr","SEGURA SAS","5.3","contact@segura-plomberie-chauffage.fr","11","10 à 19 salariés","10","Rénovation Moyenne","85","6","5","Été 2026 + Automne 2026","45.76681101239832","5.194909864775292"
"0380380G","38130","200059392","200059392","Ecole primaire du Chateau","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","La Côte-Saint-André","1689","1961","D (213 kWh/m²/an)","2018","D","359757","213","79830","35924","25147",,"fourchette","304020","253350","136809","136809","202680","136 809 € à 202 680 €","1459","165752","165752","99881","1111980","30076","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200059392","En tant que propriétaire du groupe scolaire Ecole primaire du Chateau, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1689 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour La Côte-Saint-André (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1689 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 25 262 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 136 809 € à 202 680 €. Gain net annuel mairie (fourchette) : -1 686 € à 8 699 €/an. ROI part fonds (fourchette) : — à 11.5 ans.","26833","19232","7601","12","9091","-1686","-1686","8699","-1 686 € à 8 699 €/an","-3123",,,"11.5","— à 11.5 ans","45","70","79.9","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","55","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","contact@lacotesaintandre.fr","CHAUFFAGE VENTILATION SANITAIRE DAUPHINOIS","9.7","cvsd@sarlcvsd.fr","11","10 à 19 salariés","10","Rénovation Lourde","135","6","12","Été 2026 + Automne 2026","45.394402670031994","5.266509523080623"
"0381548B","38013","243801073","243801073","Ecole primaire Saint-Exupéry","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Apprieu","2056","0","F (220 kWh/m²/an)","2016","F","452320","220","100370","45167","24842",,"fourchette","246720","205600","123360","123360","164480","123 360 € à 164 480 €","1086","122274","122274","81154","246720","4487","PACK_FINANÇABLE_EPCI","SOUS_SEUIL_A_CREUSER","EPCI-243801073","En tant que propriétaire du groupe scolaire Ecole primaire Saint-Exupéry, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2056 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Apprieu (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2056 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 19 197 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 123 360 € à 164 480 €. Gain net annuel mairie (fourchette) : 4 487 € à 19 060 €/an. ROI part fonds (fourchette) : 4.3 à 27.3 ans.","20355","14187","6168","12","24812","4487","4487","19060","4 487 € à 19 060 €/an","9455","27.3","27.3","4.3","4.3 à 27.3 ans","50","55","79.8","false",,"66","⚡ Tiède",,"accueil@apprieu.fr","ENTREPRISE GILLET","15.8","gillet@gilletsa.com","21","50 à 99 salariés","50","Rénovation Moyenne","164","12","5","Été 2026 + Automne 2026","45.39957440114196","5.502710131223126"
"0382182R","38097","243800935","243800935","Ecole primaire Saint-Exupéry","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Chavanoz","2788","1960","G (220 kWh/m²/an)","2021","G","613360","220","136105","61247","42873",,"fourchette","501840","418200","250920","250920","334560","250 920 € à 334 560 €","2409","248511","248511","164871","2797620","42919","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-243800935","En tant que propriétaire du groupe scolaire Ecole primaire Saint-Exupéry, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2788 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Chavanoz (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2788 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 39 025 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 250 920 € à 334 560 €. Gain net annuel mairie (fourchette) : 1 492 € à 15 822 €/an. ROI part fonds (fourchette) : 10.4 à 166.6 ans.","41381","28835","12546","12","19866","1492","1492","15822","1 492 € à 15 822 €/an","-958","166.6","166.6","10.4","10.4 à 166.6 ans","50","70","80","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","58","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","mairie@ville-chavanoz.fr","MERLIN ETUDE DEVELOPPEMENT THERMIQUE","22.5","f.gautier@merlin-vergnaud.fr","21","50 à 99 salariés","50","Rénovation Lourde","223","12","10","Été 2026 + Automne 2026","45.770570176884064","5.177107423643621"
"0382229S","38075","200018166","200018166","Ecole maternelle","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Chapareillan","1427","0","F (220 kWh/m²/an)","2015","F","313940","220","69663","31348","17241",,"fourchette","171240","142700","114160","114160","114160","114 160 € à 114 160 €","753","56327","56327","56327","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole maternelle, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1427 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Chapareillan (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1427 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 10 283 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 114 160 € à 114 160 €. Gain net annuel mairie (fourchette) : 6 424 € à 13 228 €/an. ROI part fonds (fourchette) : 4.3 à 8.8 ans.","10817","6536","4281","12","20531","6424","6424","13228","6 424 € à 13 228 €/an","9873","8.8","8.8","4.3","4.3 à 8.8 ans","66.7","55","79.9","false",,"76","🔥 Chaud",,"accueilmairie@chapareillan.fr","EGE","4.6","contact@scopege.fr","11","10 à 19 salariés","10","Rénovation Moyenne","114","6","7","Été 2026 + Automne 2026","45.46751600045395","5.988300266199281"
"0382308C","38503","200018166","200018166","Ecole maternelle","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","La Terrasse","1735","0","E (220 kWh/m²/an)",,"Estimé","381700","220","84699","38115","20963",,"fourchette","208200","173500","135330","135330","138800","135 330 € à 138 800 €","916","71954","71954","68484","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole maternelle, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1735 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour La Terrasse (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1735 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 12 872 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 135 330 € à 138 800 €. Gain net annuel mairie (fourchette) : 7 409 € à 16 084 €/an. ROI part fonds (fourchette) : 4.3 à 9.7 ans.","13554","8349","5205","12","24561","7409","7409","16084","7 409 € à 16 084 €/an","11602","9.7","9.7","4.3","4.3 à 9.7 ans","65","55","80.1","false",,"67","⚡ Tiède",,"bienvenue@mairie-laterrasse.fr","P.B.F PLOMBIERS - MIROITIERS","11.4","contact@pbf-alpes.fr","11","10 à 19 salariés","10","Rénovation Moyenne","139","6","8","Été 2026 + Automne 2026","45.324493301623434","5.932740511406108"
"0382464X","38175","200018166","200018166","Ecole primaire Guynemer","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Froges","2111","1930","E (348 kWh/m²/an)","2020","E","734628","348","163014","73356","51349",,"fourchette","379980","316650","246987","246987","253320","246 987 € à 253 320 €","1824","131169","131169","124836","5826480","142246","FINANÇABLE_SOLO","PROJET_GLOBAL_VALIDE","SOLO","En tant que propriétaire du groupe scolaire Ecole primaire Guynemer, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2111 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Froges (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2111 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 23 476 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 246 987 € à 253 320 €. Gain net annuel mairie (fourchette) : 26 630 € à 32 215 €/an. ROI part fonds (fourchette) : 3.9 à 4.9 ans.","24719","15219","9500","12","48637","26630","26630","32215","26 630 € à 32 215 €/an","23696","4.9","4.9","3.9","3.9 à 4.9 ans","65","70","80.1","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","91","🔥 Chaud","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","contact@villedefroges.fr","R CONFORT","4.6","secretariat@rconfort.com","21","50 à 99 salariés","50","Rénovation Lourde","169","12","8","Été 2026 + Automne 2026","45.26026881903414","5.911400134729228"
